timestamp,mean,p99_min,p99_max
1419520695,6165.0,19953,19953
1419520700,5318.0,19953,19953
1419520705,4284.0,5561,5561
1419520710,4454.0,19936,19936
1419520715,4454.0,19936,19936
1419520720,3678.0,5560,5560
1419520725,3030.0,13536,13536
1419520730,2995.0,13536,13536
1419520735,2865.0,13534,13534
1419520740,2487.0,5560,5560
1419520745,2198.0,13483,13483
1419520750,2198.0,13483,13483
1419520755,2032.0,13452,13452
1419520760,1882.0,5559,5559
1419520765,2991.0,13428,13428
1419520770,2991.0,13428,13428
1419520775,2890.0,13419,13419
1419520780,3626.0,5559,5559
1419520785,3470.0,13401,13401
1419520790,3470.0,13401,13401
1419520795,3935.0,13373,13373
1419520800,3497.0,5558,5558
1419520805,4083.0,13233,13233
1419520810,4083.0,13233,13233
1419520815,4965.0,5558,5558
1419520820,5519.0,13375,13375
1419520825,5519.0,13375,13375
1419520830,5980.0,13473,13473
1419520835,6450.0,5558,5558
1419520840,7070.0,13472,13472
1419520845,7070.0,13472,13472
1419520850,7066.0,13471,13471
1419520855,7289.0,5557,5557
1419520860,6847.0,13465,13465
1419520865,6847.0,13465,13465
1419520870,5512.0,13376,13376
1419520875,4615.0,5557,5557
1419520880,4062.0,13370,13370
1419520885,4062.0,13370,13370
1419520890,4311.0,13369,13369
1419520895,4004.0,5556,5556
1419520900,4009.0,13368,13368
1419520905,4009.0,13368,13368
1419520910,3529.0,5556,5556
1419520915,3290.0,13365,13365
1419520920,3035.0,13360,13360
1419520925,2944.0,13359,13359
1419520930,3543.0,5555,5555
1419520935,3234.0,13347,13347
1419520940,3234.0,13347,13347
1419520945,2952.0,13346,13346
1419520950,3219.0,5555,5555
1419520955,3617.0,13249,13249
1419520960,3617.0,13249,13249
1419520965,3027.0,6834,6834
1419520970,2635.0,5554,5554
1419520975,2884.0,6773,6773
1419520980,2884.0,6773,6773
1419520985,2590.0,6759,6759
1419520990,3347.0,5554,5554
1419520995,4006.0,13277,13277
1419521000,4006.0,13277,13277
1419521005,3480.0,13276,13276
1419521010,3205.0,5553,5553
1419521015,3459.0,13271,13271
1419521020,3299.0,13271,13271
1419521025,2875.0,5553,5553
1419521030,3623.0,13270,13270
1419521036,3623.0,13270,13270
1419521041,4881.0,13310,13310
1419521046,4781.0,5553,5553
1419521051,3875.0,13305,13305
1419521056,3875.0,13305,13305
1419521061,4133.0,13301,13301
1419521066,3724.0,5552,5552
1419521071,3724.0,13297,13297
1419521076,3174.0,13295,13295
1419521081,2602.0,5552,5552
1419521086,2201.0,13286,13286
1419521091,2201.0,13286,13286
1419521096,2029.0,13283,13283
1419521101,2241.0,5551,5551
1419521106,2082.0,13270,13270
1419521111,2082.0,13270,13270
1419521116,1903.0,13266,13266
1419521121,2014.0,5551,5551
1419521126,1752.0,13251,13251
1419521131,1752.0,13251,13251
1419521136,2662.0,13237,13237
1419521141,2390.0,5550,5550
1419521146,2595.0,6735,6735
1419521151,2595.0,6735,6735
1419521156,2525.0,6732,6732
1419521161,2040.0,5550,5550
1419521166,2040.0,6731,6731
1419521171,1664.0,6725,6725
1419521176,1669.0,5550,5550
1419521181,1462.0,6719,6719
1419521186,1462.0,6719,6719
1419521191,1601.0,6713,6713
1419521196,1441.0,5549,5549
1419521201,1619.0,6789,6789
1419521206,1538.0,6789,6789
1419521211,1330.0,5549,5549
1419521216,1144.0,6788,6788
1419521221,1144.0,6788,6788
1419521226,948.0,6725,6725
1419521231,1078.0,5548,5548
1419521236,896.0,6710,6710
1419521241,896.0,6710,6710
1419521246,783.0,6707,6707
1419521251,860.0,5548,5548
1419521256,860.0,6685,6685
1419521261,849.0,6684,6684
1419521266,775.0,5547,5547
1419521271,869.0,6684,6684
1419521276,869.0,6684,6684
1419521281,912.0,6679,6679
1419521286,1244.0,5547,5547
1419521291,2141.0,6741,6741
1419521296,2141.0,6741,6741
1419521301,3654.0,13382,13382
1419521306,3611.0,5546,5546
1419521311,3125.0,13382,13382
1419521316,3125.0,13382,13382
1419521321,2671.0,13379,13379
1419521326,2279.0,5546,5546
1419521331,2232.0,13378,13378
1419521336,2103.0,13378,13378
1419521341,1627.0,13377,13377
1419521346,1501.0,5546,5546
1419521351,1501.0,13370,13370
1419521356,1917.0,13370,13370
1419521361,2125.0,5545,5545
1419521366,2346.0,13356,13356
1419521371,2346.0,13356,13356
1419521376,1946.0,13349,13349
1419521381,1605.0,5545,5545
1419521386,1605.0,13349,13349
1419521391,2216.0,13250,13250
1419521396,1826.0,6808,6808
1419521401,2282.0,5544,5544
1419521406,2282.0,6797,6797
1419521411,2636.0,6821,6821
1419521416,2156.0,5544,5544
1419521421,1832.0,6820,6820
1419521426,1832.0,6820,6820
1419521431,1612.0,6808,6808
1419521436,1406.0,5543,5543
1419521441,1389.0,6801,6801
1419521446,1258.0,6801,6801
1419521451,1062.0,6768,6768
1419521456,1222.0,5543,5543
1419521461,1222.0,6768,6768
1419521466,1040.0,6766,6766
1419521471,1300.0,5543,5543
1419521476,2069.0,6764,6764
1419521481,2069.0,6764,6764
1419521486,1646.0,6763,6763
1419521491,2607.0,5542,5542
1419521496,2835.0,13188,13188
1419521501,2835.0,13188,13188
1419521506,2565.0,13188,13188
1419521511,2269.0,5542,5542
1419521516,2240.0,13183,13183
1419521521,1890.0,13183,13183
1419521526,1702.0,13182,13182
1419521531,2708.0,5541,5541
1419521536,2708.0,13171,13171
1419521541,3516.0,13371,13371
1419521546,3021.0,13371,13371
1419521551,3810.0,5541,5541
1419521556,3810.0,13370,13370
1419521561,3821.0,13370,13370
1419521566,3186.0,5540,5540
1419521571,2730.0,13365,13365
1419521576,2730.0,13365,13365
1419521581,2311.0,13364,13364
1419521586,2020.0,5540,5540
1419521591,2047.0,13353,13353
1419521596,1777.0,13352,13352
1419521601,1601.0,13341,13341
1419521606,1708.0,5539,5539
1419521611,1708.0,13294,13294
1419521616,1360.0,13288,13288
1419521621,2459.0,6928,6928
1419521626,2349.0,5539,5539
1419521631,2349.0,6928,6928
1419521636,2599.0,6927,6927
1419521641,2253.0,5538,5538
1419521647,1873.0,6924,6924
1419521652,1873.0,6924,6924
1419521657,1546.0,6922,6922
1419521662,1703.0,5538,5538
1419521667,1703.0,6921,6921
1419521672,1390.0,6920,6920
1419521677,1275.0,6920,6920
1419521682,1531.0,5538,5538
1419521687,1531.0,6919,6919
1419521692,1758.0,6911,6911
1419521697,1658.0,5537,5537
1419521702,1685.0,6859,6859
1419521707,1685.0,6859,6859
1419521712,1679.0,6852,6852
1419521717,1445.0,5537,5537
1419521722,1445.0,6751,6751
1419521727,1584.0,6714,6714
1419521732,1364.0,6746,6746
1419521737,1394.0,5536,5536
1419521742,1394.0,6711,6711
1419521747,1205.0,6709,6709
1419521752,1203.0,5536,5536
1419521757,1033.0,6692,6692
1419521762,1010.0,6692,6692
1419521767,887.0,6688,6688
1419521772,1066.0,5535,5535
1419521777,1066.0,6687,6687
1419521782,872.0,6688,6688
1419521787,755.0,6685,6685
1419521792,975.0,5535,5535
1419521797,975.0,6677,6677
1419521802,1169.0,6674,6674
1419521807,1854.0,6773,6773
1419521812,2567.0,5534,5534
1419521817,2567.0,6773,6773
1419521822,2042.0,6770,6770
1419521827,2934.0,5534,5534
1419521832,4688.0,13235,13235
1419521837,4688.0,13235,13235
1419521842,5575.0,13365,13365
1419521847,6395.0,5534,5534
1419521852,6697.0,13368,13368
1419521857,6697.0,13368,13368
1419521862,6261.0,13368,13368
1419521867,5438.0,13367,13367
1419521872,4723.0,5533,5533
1419521877,4723.0,13366,13366
1419521882,3921.0,13364,13364
1419521887,3387.0,5533,5533
1419521892,3419.0,13363,13363
1419521897,2788.0,13360,13360
1419521902,2456.0,13358,13358
1419521907,2087.0,5532,5532
1419521912,2087.0,13350,13350
1419521917,2667.0,13344,13344
1419521922,2191.0,13339,13339
1419521927,2259.0,5532,5532
1419521932,2259.0,13336,13336
1419521937,1884.0,13310,13310
1419521942,1951.0,13228,13228
1419521947,1887.0,5531,5531
1419521952,1887.0,13226,13226
1419521957,2297.0,13212,13212
1419521962,1889.0,6855,6855
1419521967,1879.0,5531,5531
1419521972,1879.0,6764,6764
1419521977,2052.0,6764,6764
1419521982,1956.0,6763,6763
1419521987,1901.0,6758,6758
1419521992,1901.0,6758,6758
1419521997,2110.0,6746,6746
1419522002,1653.0,5530,5530
1419522007,1653.0,6733,6733
1419522012,1631.0,6731,6731
1419522017,1438.0,6728,6728
1419522022,1228.0,5529,5529
1419522027,1228.0,6721,6721
1419522032,1049.0,6715,6715
1419522037,945.0,6713,6713
1419522042,1408.0,5529,5529
1419522047,1408.0,6687,6687
1419522052,2248.0,6743,6743
1419522057,2401.0,6767,6767
1419522062,2351.0,5528,5528
1419522067,2331.0,6765,6765
1419522072,2085.0,6764,6764
1419522077,1752.0,5528,5528
1419522082,1752.0,6764,6764
1419522087,1657.0,6763,6763
1419522092,3786.0,13496,13496
1419522097,3786.0,5528,5528
1419522102,3471.0,13495,13495
1419522107,3040.0,13494,13494
1419522112,2513.0,13492,13492
1419522117,2513.0,5527,5527
1419522122,2173.0,13491,13491
1419522127,2048.0,13491,13491
1419522132,1748.0,13491,13491
1419522137,1748.0,5527,5527
1419522142,1670.0,13487,13487
1419522147,2601.0,13468,13468
1419522152,2601.0,13468,13468
1419522157,3607.0,5526,5526
1419522162,3183.0,13414,13414
1419522167,2734.0,13372,13372
1419522172,2734.0,5526,5526
1419522177,2479.0,13363,13363
1419522182,2242.0,13363,13363
1419522187,2711.0,13361,13361
1419522192,2711.0,5525,5525
1419522197,2858.0,13359,13359
1419522202,2815.0,13355,13355
1419522207,2600.0,6853,6853
1419522212,2600.0,5525,5525
1419522217,2225.0,6812,6812
1419522222,2245.0,6808,6808
1419522227,2537.0,6804,6804
1419522232,2537.0,5524,5524
1419522237,2460.0,6804,6804
1419522243,2314.0,6801,6801
1419522248,1895.0,6787,6787
1419522253,1895.0,5524,5524
1419522258,1673.0,6773,6773
1419522263,1619.0,6761,6761
1419522268,1619.0,6761,6761
1419522273,1383.0,5523,5523
1419522278,1324.0,6744,6744
1419522283,1195.0,6743,6743
1419522288,1195.0,5523,5523
1419522293,2295.0,6739,6739
1419522298,2472.0,13186,13186
1419522303,2470.0,13182,13182
1419522308,2470.0,5523,5523
1419522313,2081.0,13178,13178
1419522318,2106.0,6841,6841
1419522323,1917.0,6743,6743
1419522328,1917.0,5522,5522
1419522333,1707.0,6723,6723
1419522338,1561.0,6722,6722
1419522343,1634.0,6722,6722
1419522348,2069.0,5522,5522
1419522353,1657.0,6712,6712
1419522358,2458.0,6706,6706
1419522363,2458.0,6706,6706
1419522368,2193.0,5521,5521
1419522373,2991.0,6771,6771
1419522378,3558.0,6788,6788
1419522383,3558.0,5521,5521
1419522388,3031.0,6787,6787
1419522393,2696.0,6787,6787
1419522398,2681.0,6787,6787
1419522403,2681.0,5520,5520
1419522408,2370.0,6785,6785
1419522413,2014.0,6777,6777
1419522418,2428.0,6777,6777
1419522423,2428.0,5520,5520
1419522428,2255.0,6775,6775
1419522433,2950.0,6772,6772
1419522438,3454.0,13315,13315
1419522443,3454.0,5519,5519
1419522448,3228.0,13312,13312
1419522453,3924.0,13312,13312
1419522458,4046.0,13310,13310
1419522463,4046.0,5519,5519
1419522468,3622.0,13306,13306
1419522473,3742.0,13301,13301
1419522478,3388.0,13294,13294
1419522483,3048.0,5519,5519
1419522488,2647.0,13209,13209
1419522493,2805.0,6777,6777
1419522498,2805.0,6777,6777
1419522503,2397.0,5518,5518
1419522508,3242.0,6821,6821
1419522513,2831.0,6820,6820
1419522518,2831.0,6820,6820
1419522523,2996.0,5518,5518
1419522528,2587.0,6820,6820
1419522533,2778.0,6820,6820
1419522538,2778.0,6820,6820
1419522543,2310.0,5517,5517
1419522548,1890.0,6815,6815
1419522553,1927.0,6811,6811
1419522558,1927.0,5517,5517
1419522563,1690.0,6810,6810
1419522568,1602.0,6807,6807
1419522573,1602.0,6807,6807
1419522578,1548.0,5516,5516
1419522583,1348.0,6806,6806
1419522588,1356.0,6800,6800
1419522593,1356.0,6800,6800
1419522598,1398.0,5516,5516
1419522603,1353.0,6743,6743
1419522608,1705.0,6731,6731
1419522613,1705.0,5515,5515
1419522618,1637.0,6707,6707
1419522623,1362.0,6697,6697
1419522628,1362.0,6697,6697
1419522633,2327.0,5515,5515
1419522638,4326.0,13391,13391
1419522643,5569.0,13403,13403
1419522648,5569.0,13403,13403
1419522653,4852.0,5515,5515
1419522658,4105.0,13401,13401
1419522663,3460.0,13399,13399
1419522668,3460.0,13399,13399
1419522673,2923.0,5514,5514
1419522678,2706.0,13395,13395
1419522683,2538.0,13391,13391
1419522688,2538.0,5514,5514
1419522693,2593.0,13391,13391
1419522698,2746.0,13390,13390
1419522703,2208.0,13389,13389
1419522708,2208.0,5513,5513
1419522713,3043.0,13388,13388
1419522718,4956.0,13388,13388
1419522723,6294.0,13379,13379
1419522728,6294.0,5513,5513
1419522733,6559.0,13374,13374
1419522738,5766.0,13361,13361
1419522743,5766.0,13361,13361
1419522748,4808.0,5512,5512
1419522753,4766.0,13352,13352
1419522758,4156.0,13351,13351
1419522763,4156.0,13351,13351
1419522768,3395.0,5512,5512
1419522773,3602.0,13348,13348
1419522778,3619.0,13343,13343
1419522783,3619.0,13343,13343
1419522788,3181.0,5511,5511
1419522793,2709.0,13338,13338
1419522798,2535.0,13334,13334
1419522803,2535.0,13334,13334
1419522808,2622.0,5511,5511
1419522813,2348.0,13328,13328
1419522818,2348.0,13328,13328
1419522824,2290.0,5511,5511
1419522829,2674.0,13321,13321
1419522834,2188.0,13272,13272
1419522839,2188.0,13272,13272
1419522844,3089.0,5510,5510
1419522849,2735.0,13235,13235
1419522854,3224.0,13234,13234
1419522859,3224.0,13234,13234
1419522864,2715.0,5510,5510
1419522869,2254.0,6743,6743
1419522874,3040.0,6734,6734
1419522879,3040.0,6734,6734
1419522884,3938.0,5509,5509
1419522889,3392.0,13302,13302
1419522894,2739.0,13302,13302
1419522899,2739.0,13302,13302
1419522904,2554.0,5509,5509
1419522909,2780.0,13300,13300
1419522914,2780.0,13300,13300
1419522919,2456.0,5508,5508
1419522924,2225.0,13296,13296
1419522929,1904.0,13296,13296
1419522934,1904.0,13296,13296
1419522939,1667.0,5508,5508
1419522944,1667.0,13272,13272
1419522949,1480.0,13259,13259
1419522954,1480.0,13259,13259
1419522959,2477.0,5507,5507
1419522964,2890.0,13308,13308
1419522969,2725.0,13308,13308
1419522974,2725.0,13308,13308
1419522979,2390.0,5507,5507
1419522984,2199.0,13306,13306
1419522989,2199.0,13306,13306
1419522994,2078.0,5507,5507
1419522999,1754.0,13298,13298
1419523004,1861.0,13292,13292
1419523009,1861.0,13292,13292
1419523014,1575.0,5506,5506
1419523019,1832.0,13259,13259
1419523024,1934.0,6752,6752
1419523029,1934.0,6752,6752
1419523034,1491.0,5506,5506
1419523039,1498.0,6684,6684
1419523044,1956.0,6682,6682
1419523049,1956.0,6682,6682
1419523054,1942.0,5505,5505
1419523059,2218.0,6673,6673
1419523064,1956.0,6669,6669
1419523069,1956.0,6669,6669
1419523074,2802.0,5505,5505
1419523079,2610.0,6669,6669
1419523084,2992.0,6680,6680
1419523089,2993.0,6687,6687
1419523094,2922.0,5504,5504
1419523099,2970.0,6704,6704
1419523104,2970.0,6704,6704
1419523109,2427.0,5504,5504
1419523114,2050.0,6699,6699
1419523119,2567.0,6763,6763
1419523124,2567.0,6763,6763
1419523129,2624.0,5503,5503
1419523134,2196.0,6777,6777
1419523139,2200.0,6770,6770
1419523144,2200.0,6770,6770
1419523149,2070.0,5503,5503
1419523154,2232.0,6767,6767
1419523159,2594.0,6766,6766
1419523164,2594.0,6766,6766
1419523169,2382.0,5503,5503
1419523174,2545.0,6763,6763
1419523179,2075.0,6760,6760
1419523184,2075.0,6760,6760
1419523189,1724.0,5502,5502
1419523194,1394.0,6749,6749
1419523199,1394.0,6749,6749
1419523204,1129.0,5502,5502
1419523209,1530.0,6736,6736
1419523214,1329.0,6735,6735
1419523219,1329.0,6735,6735
1419523224,1402.0,5501,5501
1419523229,2100.0,6733,6733
1419523234,1994.0,6731,6731
1419523239,1816.0,6729,6729
1419523244,2279.0,5501,5501
1419523249,1870.0,6715,6715
1419523254,1870.0,6715,6715
1419523259,1608.0,5500,5500
1419523264,1553.0,6719,6719
1419523269,1697.0,6718,6718
1419523274,1697.0,6718,6718
1419523279,1933.0,5500,5500
1419523284,2711.0,6739,6739
1419523289,3626.0,13245,13245
1419523294,3451.0,13245,13245
1419523299,3023.0,5499,5499
1419523304,2993.0,13245,13245
1419523309,2993.0,13245,13245
1419523314,2436.0,13242,13242
1419523319,2032.0,5499,5499
1419523324,2922.0,13234,13234
1419523329,2922.0,13234,13234
1419523334,2761.0,5499,5499
1419523339,2511.0,13229,13229
1419523344,2239.0,13223,13223
1419523349,2239.0,13223,13223
1419523354,2020.0,5498,5498
1419523359,2066.0,6731,6731
1419523364,2742.0,6737,6737
1419523369,2742.0,6737,6737
1419523374,3557.0,5498,5498
1419523379,4209.0,13261,13261
1419523384,4209.0,13261,13261
1419523389,3488.0,13261,13261
1419523394,2890.0,5497,5497
1419523399,3477.0,13260,13260
1419523404,3477.0,13260,13260
1419523410,3207.0,13259,13259
1419523415,2716.0,5497,5497
1419523420,2666.0,13257,13257
1419523425,2666.0,13257,13257
1419523430,2276.0,5496,5496
1419523435,2021.0,13246,13246
1419523440,1865.0,13246,13246
1419523445,1680.0,13246,13246
1419523450,1416.0,5496,5496
1419523455,1149.0,6731,6731
1419523460,1149.0,6731,6731
1419523465,2270.0,5496,5496
1419523470,2974.0,13312,13312
1419523475,2930.0,13312,13312
1419523480,2499.0,13312,13312
1419523485,2649.0,5495,5495
1419523490,2361.0,13307,13307
1419523495,2361.0,13307,13307
1419523500,2008.0,13303,13303
1419523505,1912.0,5495,5495
1419523510,1658.0,13296,13296
1419523515,1658.0,13296,13296
1419523520,1447.0,5494,5494
1419523525,2043.0,13294,13294
1419523530,1758.0,13294,13294
1419523535,1745.0,13294,13294
1419523540,1543.0,5494,5494
1419523545,1309.0,6718,6718
1419523550,1309.0,6718,6718
1419523555,1146.0,6706,6706
1419523560,1963.0,5493,5493
1419523565,3374.0,13346,13346
1419523570,3374.0,13346,13346
1419523575,2966.0,13345,13345
1419523580,2825.0,5493,5493
1419523585,2633.0,13343,13343
1419523590,2633.0,13343,13343
1419523595,2440.0,5493,5493
1419523600,3112.0,13339,13339
1419523605,4565.0,13337,13337
1419523610,4565.0,13337,13337
1419523615,5157.0,5492,5492
1419523620,4522.0,13326,13326
1419523625,4220.0,13326,13326
1419523630,3888.0,13326,13326
1419523635,3353.0,5492,5492
1419523640,3143.0,13300,13300
1419523645,3143.0,13300,13300
1419523650,3361.0,13293,13293
1419523655,3061.0,5491,5491
1419523660,2485.0,13289,13289
1419523665,2485.0,13289,13289
1419523670,3275.0,13287,13287
1419523675,4559.0,5491,5491
1419523680,5363.0,13308,13308
1419523685,5363.0,13308,13308
1419523690,5782.0,13307,13307
1419523695,5981.0,5490,5490
1419523700,5434.0,13306,13306
1419523705,5434.0,13306,13306
1419523710,5490.0,13305,13305
1419523715,5550.0,5490,5490
1419523720,5559.0,13299,13299
1419523725,5559.0,13299,13299
1419523730,5790.0,13295,13295
1419523735,6411.0,5489,5489
1419523740,5862.0,13327,13327
1419523745,5862.0,13327,13327
1419523750,5066.0,13327,13327
1419523755,4524.0,5489,5489
1419523760,3710.0,13326,13326
1419523765,3710.0,13326,13326
1419523770,3189.0,5488,5488
1419523775,3223.0,13322,13322
1419523780,2753.0,13322,13322
1419523785,2753.0,13322,13322
1419523790,2487.0,5488,5488
1419523795,3121.0,13321,13321
1419523800,3067.0,13321,13321
1419523805,2663.0,13320,13320
1419523810,2213.0,5488,5488
1419523815,2359.0,13312,13312
1419523820,2359.0,13312,13312
1419523825,2452.0,13311,13311
1419523830,2851.0,5487,5487
1419523835,2434.0,13234,13234
1419523840,2434.0,13234,13234
1419523845,1994.0,6804,6804
1419523850,2186.0,5487,5487
1419523855,1863.0,6763,6763
1419523860,1863.0,6763,6763
1419523865,2740.0,6755,6755
1419523870,4158.0,5486,5486
1419523875,5644.0,13491,13491
1419523880,5644.0,13491,13491
1419523885,5204.0,13491,13491
1419523890,4335.0,5486,5486
1419523895,4722.0,13490,13490
1419523900,4722.0,13490,13490
1419523905,5106.0,13489,13489
1419523910,4720.0,5485,5485
1419523915,4248.0,13489,13489
1419523920,4248.0,13489,13489
1419523925,3717.0,5485,5485
1419523930,3065.0,13483,13483
1419523935,3065.0,13483,13483
1419523940,3191.0,13483,13483
1419523945,2655.0,5484,5484
1419523950,2360.0,13480,13480
1419523955,2360.0,13480,13480
1419523960,2173.0,13463,13463
1419523965,1751.0,5484,5484
1419523970,2794.0,13452,13452
1419523975,2794.0,13452,13452
1419523980,2992.0,13353,13353
1419523986,2556.0,5484,5484
1419523991,2829.0,13338,13338
1419523996,2744.0,13331,13331
1419524001,2432.0,5483,5483
1419524006,2509.0,13146,13146
1419524011,2509.0,13146,13146
1419524016,2448.0,6864,6864
1419524021,2006.0,5483,5483
1419524026,2860.0,6862,6862
1419524031,2860.0,6862,6862
1419524036,4022.0,13364,13364
1419524041,4479.0,5482,5482
1419524046,3783.0,13448,13448
1419524051,3783.0,13448,13448
1419524056,3064.0,13446,13446
1419524061,2652.0,5482,5482
1419524066,2385.0,13444,13444
1419524071,2385.0,13444,13444
1419524076,3306.0,13441,13441
1419524081,3758.0,5481,5481
1419524086,3471.0,13439,13439
1419524091,3471.0,13439,13439
1419524096,3162.0,13407,13407
1419524101,2615.0,5481,5481
1419524106,2615.0,13358,13358
1419524111,3439.0,13339,13339
1419524116,4076.0,13375,13375
1419524121,4604.0,5480,5480
1419524126,4604.0,13374,13374
1419524131,4270.0,13374,13374
1419524136,3659.0,13363,13363
1419524141,3058.0,5480,5480
1419524146,3058.0,13362,13362
1419524151,3718.0,13359,13359
1419524156,3667.0,5480,5480
1419524161,3205.0,13351,13351
1419524166,3205.0,13351,13351
1419524171,3594.0,13277,13277
1419524176,3508.0,5479,5479
1419524181,3383.0,6802,6802
1419524186,3383.0,6802,6802
1419524191,2849.0,6780,6780
1419524196,2590.0,5479,5479
1419524201,2744.0,6774,6774
1419524206,2744.0,6774,6774
1419524211,2275.0,6770,6770
1419524216,1855.0,5478,5478
1419524221,1855.0,6765,6765
1419524226,1870.0,6761,6761
1419524231,1628.0,5478,5478
1419524236,1510.0,6759,6759
1419524241,1510.0,6759,6759
1419524246,1301.0,6756,6756
1419524251,2459.0,5477,5477
1419524256,2664.0,13443,13443
1419524261,2664.0,13443,13443
1419524266,2877.0,13432,13432
1419524271,2405.0,5477,5477
1419524276,2344.0,13431,13431
1419524281,1939.0,13421,13421
1419524286,2919.0,13421,13421
1419524291,3813.0,5477,5477
1419524296,4444.0,13411,13411
1419524301,4097.0,13411,13411
1419524306,3447.0,13410,13410
1419524311,3222.0,5476,5476
1419524316,3222.0,13409,13409
1419524321,2636.0,13397,13397
1419524326,2750.0,5476,5476
1419524331,2439.0,13215,13215
1419524336,2439.0,13215,13215
1419524341,2342.0,13215,13215
1419524346,1868.0,5475,5475
1419524351,1879.0,13213,13213
1419524356,1879.0,13213,13213
1419524361,1625.0,13210,13210
1419524366,1401.0,5475,5475
1419524371,1401.0,13206,13206
1419524376,1539.0,13204,13204
1419524381,1837.0,6734,6734
1419524386,1723.0,5474,5474
1419524391,1723.0,6716,6716
1419524396,1913.0,6712,6712
1419524401,1694.0,6705,6705
1419524406,1446.0,5474,5474
1419524411,1446.0,6705,6705
1419524416,1266.0,6703,6703
1419524421,1154.0,5474,5474
1419524426,1379.0,6702,6702
1419524431,1379.0,6702,6702
1419524436,1703.0,6706,6706
1419524441,2829.0,5473,5473
1419524446,4307.0,13515,13515
1419524451,4307.0,13515,13515
1419524456,6595.0,20132,20132
1419524461,9033.0,5473,5473
1419524466,9061.0,20131,20131
1419524471,7898.0,20131,20131
1419524476,7653.0,20130,20130
1419524481,7980.0,5472,5472
1419524487,7980.0,20130,20130
1419524492,7492.0,20128,20128
1419524497,6337.0,20124,20124
1419524502,5201.0,5472,5472
1419524507,5201.0,20124,20124
1419524512,4725.0,20122,20122
1419524517,4540.0,20114,20114
1419524522,3986.0,5471,5471
1419524527,3986.0,20111,20111
1419524532,4498.0,20109,20109
1419524537,4112.0,20109,20109
1419524542,3444.0,5471,5471
1419524547,3444.0,20106,20106
1419524552,2935.0,20104,20104
1419524557,3065.0,5470,5470
1419524562,2916.0,20090,20090
1419524567,2916.0,20090,20090
1419524572,2523.0,20083,20083
1419524577,2939.0,5470,5470
1419524582,2939.0,13512,13512
1419524587,2504.0,13503,13503
1419524592,3088.0,13487,13487
1419524597,3215.0,5469,5469
1419524602,3215.0,13476,13476
1419524607,3758.0,13359,13359
1419524612,3756.0,13228,13228
1419524617,3489.0,5469,5469
1419524622,3489.0,6766,6766
1419524627,2886.0,6764,6764
1419524632,2806.0,6763,6763
1419524637,2396.0,5469,5469
1419524642,2396.0,6761,6761
1419524647,2029.0,6761,6761
1419524652,1884.0,6760,6760
1419524657,2713.0,5468,5468
1419524662,2713.0,6756,6756
1419524667,2986.0,13230,13230
1419524672,2714.0,6762,6762
1419524677,2340.0,5468,5468
1419524682,2340.0,6760,6760
1419524687,2156.0,6756,6756
1419524692,1856.0,5467,5467
1419524697,1856.0,6750,6750
1419524702,1620.0,6746,6746
1419524707,1340.0,6735,6735
1419524712,1083.0,5467,5467
1419524717,1083.0,6720,6720
1419524722,1062.0,6714,6714
1419524727,855.0,5466,5466
1419524732,1152.0,6697,6697
1419524737,1076.0,6697,6697
1419524742,909.0,6696,6696
1419524747,862.0,5466,5466
1419524752,862.0,6690,6690
1419524757,746.0,6686,6686
1419524762,1439.0,6707,6707
1419524767,2403.0,5466,5466
1419524772,2403.0,6749,6749
1419524777,3369.0,13390,13390
1419524782,2693.0,13390,13390
1419524787,2448.0,5465,5465
1419524792,2448.0,13387,13387
1419524797,2248.0,13386,13386
1419524802,2662.0,13384,13384
1419524807,2633.0,5465,5465
1419524812,2633.0,13377,13377
1419524817,2792.0,13372,13372
1419524822,2367.0,5464,5464
1419524827,2367.0,13370,13370
1419524832,1863.0,13362,13362
1419524837,1741.0,6803,6803
1419524842,1609.0,5464,5464
1419524847,1609.0,6793,6793
1419524852,1554.0,6784,6784
1419524857,2011.0,6760,6760
1419524862,2385.0,5463,5463
1419524867,2385.0,6759,6759
1419524872,1983.0,6758,6758
1419524877,2378.0,6801,6801
1419524882,2096.0,5463,5463
1419524887,2096.0,6801,6801
1419524892,2652.0,6800,6800
1419524897,2247.0,6800,6800
1419524902,2695.0,5462,5462
1419524907,2695.0,6800,6800
1419524912,2229.0,6798,6798
1419524917,1884.0,5462,5462
1419524922,1642.0,6794,6794
1419524927,1406.0,6789,6789
1419524932,1114.0,6786,6786
1419524937,1114.0,5461,5461
1419524942,1007.0,6781,6781
1419524947,1605.0,6781,6781
1419524952,1506.0,6777,6777
1419524957,1506.0,5461,5461
1419524962,1602.0,6761,6761
1419524967,2255.0,6752,6752
1419524972,2977.0,6743,6743
1419524977,2977.0,5461,5461
1419524982,4834.0,13355,13355
1419524987,5449.0,13375,13375
1419524992,5608.0,13443,13443
1419524997,5608.0,5460,5460
1419525002,4926.0,13443,13443
1419525007,4637.0,13443,13443
1419525012,3962.0,13442,13442
1419525017,3926.0,5460,5460
1419525022,3383.0,13438,13438
1419525027,3929.0,13438,13438
1419525032,3929.0,13438,13438
1419525037,4243.0,5459,5459
1419525042,3877.0,13420,13420
1419525048,3085.0,13417,13417
1419525053,3085.0,5459,5459
1419525058,2701.0,13416,13416
1419525063,2851.0,13374,13374
1419525068,2450.0,13374,13374
1419525073,2450.0,5458,5458
